Puzzle,Solution,
28.7..5..93.........4.2.....4.....93...8.2....6.9..8.....6.....35..89..4.2645....,281794536935168247674325189842516793719832465563947821498671352357289614126453978,
.3..7..9......5..42.4....8.....94.....7.....35.......26.8...72..7...24..9...8.6..,835471296769825314214639587126394875497258163583716942658143729371962458942587631,
..1...53......7.18.6.3.87..2..........8.....4675..3.....6.........1...25.1.4.6...,781924536423567918569318742294681357138795264675243189356872491847139625912456873,
......9..5.93....77.8..4.3.92...5.....4..9......8........69.2.4...4..36....7.3.5.,236578941549316827718924635923145786874269513651837492385691274197452368462783159,
.............48.1...3..17..4..8..6.7..7..384..8..9.53..98615.73.....9.......7..8.,145736928729548316863921754431852697957163842682497531298615473374289165516374289,
.....4..6....79....1.23..7..7.....1829...146........3...73......3..9.....417.6...,729814356354679182816235974475963218293581467168427539587342691632198745941756823,
4.7.9....1..4....88.9...........736.....6.8...16....42..2.....7...3829..9.3......,437698521125473698869521473298147365374265819516839742682954137741382956953716284,
.....94.......18..98.54...7.....8.....3.....5.1.7..........516...6.....9.318.....,167289453345671892982543617624958731793164285518732946479325168856417329231896574,
...59....1...84....4..1.....1.3...5.2....73.1..8........9......3..1.2..85..9..23.,687593412152784963943216785416329857295867341738451629829635174364172598571948236,
6..3.2.97..........294..5........8....4.8..2.....67.....5.4.......8..6.97......3.,648352197571698342329471568267914853194583726853267914935746281412835679786129435,
..31...4..7..48.....67......45.3.....624..........6....8.6..21...12..6.3....5..8.,853169742279548361416723958745832196962415837138976524384697215591284673627351489,
65..7......1.4......31..6.5......8..3........5.68..74....7...8.7....4....946.3.7.,659372418281546937473198625917425863348967251526831749162759384735284196894613572,
...........3...15..51.93....9..684...6..4..2.81..2.6..28...631....2.1..5........6,948512763623487159751693842592768431367149528814325697285976314476231985139854276,
53.9..4..7.9..83...8..5..7....2.....4.7....8.....8..1...852...1....3..4.3.54.9...,531972468769148352284653179813265794427391685956784213648527931192836547375419826,
...6..1........438....2...7..34.....15.73.8..4....2.7.31.5..68..........5...7.314,835647129276915438941823567793468251152739846468152973317594682624381795589276314,
.5.............2.7.8..7........3..1....69.83..13..2.769.5.2.3....7.5..6..3.8.....,751248693346915287289376451698734512572691834413582976965127348827453169134869725,
....4.....94.6..821.......765.2.9.....7.8....21........45.....9.2.1........65.7..,872345916594761382163928547658219473437586291219437658345872169726194835981653724,
...12.9....59.7.21.......5..1.2...9..4...........1.7.6....5..1...18..6..8.2....74,784125963365987421129436857617248395543769182298513746976354218451872639832691574,
94....23...65..1.95..3....8....21...1...93..4...........1..49.2.3.9...5......6..1,947168235386572149512349768863421597175693824429785613651834972238917456794256381,
......3....8.4..61...1.....1...9.......56...8..5..7...74.8..61..697...8.5..9....4,417685392958243761632179845126398457374561928895427136743852619269714583581936274,
96.........5..12...2...9638.9..7.1..8.3.92..767..13..5.3..2....1.............6...,967238514385461279421759638592674183813592467674813925739125846146987352258346791,
.15.......4..93..6.9.14..3.........8....7....4..319.6.9..46.....3.9.74.......8...,315786924742593816896142537159624378263875149487319265928461753631957482574238691,
.....68...9.1....4..3....17..7....9..6...94...18.....317........39...6.55..84....,451796832792138564683452917347581296265379481918624753174965328839217645526843179,
1.3......7......4....9.4.....816...3.....9.16..1.4297.279............7...3.8....9,143758692795623841682914357958167423427389516361542978279436185816295734534871269,
.4.3.7....2...87....3...6....1.......67....8....8....51...5..43.7..2...1.....45..,548367912629518734713492658851936427367245189294871365186759243475623891932184576,
...........5..8..3.......161.6.....4..32..7.8.2..54.....14.685.2....3....6.78.3..,379162485615948273842375916196837524453219768728654139931426857287593641564781392,
...9......4.....1697.13.4........87....3.9..........6..8.61..4..624..7...1.7.3...,126984537843257916975136482431562879658379124297841365789615243362498751514723698,
7..48..2.1.3..2.....8.5...9.....48.2...1...7.2.1..9..3..............5...3..7982..,795481326143962587628357149967534812834126975251879463582643791479215638316798254,
.9...5.2...87.9.....712..6.4......18.7.5.8.42..2...9.6...28..........1.........5.,396845721128769435547123869439672518671598342852431976715284693263957184984316257,
..2.1358..1...4.......6..4...3......1.5.26..8...4.8.......9523..34..1.5.2........,472913586516874923398562147863159472145726398927438615781695234634281759259347861,
.9...6...3.8...5.....58........3..7....6..4....147.3.8.5.1...4......9.35.6...7...,594316782318792564276584913845931276739628451621475398952163847187249635463857129,
........8.4.3......26..7.3..5.8..6.......23..2.........7..2.56113...6.82...4.....,395264178741389256826157934953841627684792315217635849478923561139576482562418793,
812.....76.57..1..4..63.....2..785....31...82....5...............75....3..6.4...8,812495367635782194479631825124978536753164982968253471341826759287519643596347218,
..81...7...7.2.....6........23.4.7..7..21.8.6....794..3...9......24....86....32.4,298154673437926581165837942523648719749215836816379425384592167972461358651783294,
.7.5.49..19..68..5.4.1...874......78..............53.43..9.6.41.....1.......3.6..,873524916192768435645193287439612578758349162216875394327956841964281753581437629,
.8....4.....6....84......598.......635.12....1.4.8..35...8....19....2.......59.64,685931472729645318431278659872593146356124897194786235543867921967412583218359764,
7.....95....1....7.29.........7..56954..2..7...6.....2.........41..7..2569....8.1,761482953354196287829357416182734569543629178976518342235861794418973625697245831,
..7.8..3..48...1......1..7..9.6........758.9...14..5.713..7.4.......9...8...6.7..,517986234948237156362514978795621843423758691681493527139875462276149385854362719,
13..4....29.817..3.8......59...7.1....3........8..........2..8....13.4.7.7.9.53..,137546892295817643486392715942673158653281974718459236361724589529138467874965321,
....8...3.....5.47..3947.2...1...5..8.7..12...497.......4..9....8.....3.....12...,475286913298135647163947825621493578837651294549728361314869752982574136756312489,
....4....2...196.41.6..7.8.7.2..81...94.......1.2..79.....7.5....79........452...,983645217275819634146327985732598146694731852518264793429173568357986421861452379,
...2..6..3......25.2..8.1...154.78..74..........56.....6.7.1...4...58....7863....,157294683384176925926385147615427839743819562892563714269741358431958276578632491,
.68..271.75.3....6.........2137....5...........68..92.........8.8.13..5.5....8371,368542719754319286129687534213796845895423167476851923631275498987134652542968371,
..78.1....9..7....386.......2914...77...6.1.2.6.....39...7......3...9.8...2..6...,457831296291675348386492571529143867743968152168527439915784623634219785872356914,
..7.1......4....3..3.78...4..2576....5.3.........2....5.18..6....36.1....4.....23,267413985894265731135789264412576398756398412389124576571832649923641857648957123,
..9..7......16..45....8.63..1...8....93...5.8..7.9..........3.........86.8..3.417,569347821328169745174582639416758293293614578857293164941876352735421986682935417,
...3..5..5....436......8...3...9..8.....3...28.4.26.9..2..1..3.......1....16.2...,297361548518274369643958217372495681169837452854126793726519834985743126431682975,
5.96.....4..9......76.....5...1..4.9....8.....17...6......6..8.2...48.177.4.....6,539617842428953761176824395853176429642589173917432658391765284265348917784291536,
3...2...5.61.3.........7..67.6.8...31.....2...5.2.......4....1..7.4.85......63.2.,387629145461835972295147386726981453148356297953274861534792618672418539819563724,
....36..2......8....45.2.1.6..91.4.......8.........193.....528..186...3..3......5,189736542253194876764582319627913458391458627845267193976345281518629734432871965,
....52..84...1..5...947.....87...........17..15.79.......68...4.......9.......162,716352948438916257529478631387265419964831725152794386291683574645127893873549162,
..8.62.3.3.5.9.6.11..3...9........8..468.........21....9.6..........5..4.1......8,978162435325498671164357892751946283246873159839521746592684317683715924417239568,
.8.5.1.........73.4.......87.3.4.1.91..9..5.......3.8......6.71....178..3.....9..,687531492912684735435729618723845169168972543549163287854296371296317854371458926,
...6....5.5.1..7..34.8.............61.....3......5..8.5.6..2.4.2..5.3..8..3...1..,721634895658129734349875261437298516185467329962351487516782943294513678873946152,
...71.....7.8.596.6....28.18..........1...542.56..............94.....156....4..2.,948716235172835964635492871824351697391687542756924318217563489483279156569148723,
5.....7......3.....83...1.44....18.73...9.....58........9...5..2..97.4.3..4.52...,526184739941736285783529164492361857317895642658247391879413526265978413134652978,
.71.94..25.861.......85...4.......81....8..9.......4.7..7.....9.2....61.8..14....,671394852548612973392857164234976581715483296986521437157268349429735618863149725,
....9.....2.3.7.48.....8.1.1.9.86..3.8.27...97.......687..34.........7.4.....2...,418695327925317648367428915149586273683271459752943186876134592231859764594762831,
..4.592.1..9.28...8..4.76........974..7....65......1.2..2..47.6.5......8.9.....1.,374659281569128347821437659683215974217943865945876132132584796756391428498762513,
...27.5...2.....8.5....19..4....9.1.65..4.2....2.164.......8.5.......6..1.4....7.,819274563726935184543681927438529716651743298972816435297468351385197642164352879,
......9.55..4.1..2....3..8.2.5.9817.....7.5....85...9..1....8....2...3.9.....7.14,184762935593481762627935481245698173961273548738514296416359827872146359359827614,
.1......6..8.........512.3..85.4.....4..36..2..2........7..54.32......7116..73..5,519384726328697154476512839685249317741836592932751648897125463253468971164973285,
.....9.....8.6..2....4..9.5...8...47....75....9.3.....5.4..3.78..2.8...47...5.23.,645219783938567421271438965156892347423675819897341652564923178312786594789154236,
2.8....7..3...95..7..31.2.9.......6.17...5.....97..........1....2..6...1..59.27..,298456173431279586756318249542193867173685492869724315987531624324867951615942738,
..27..9.....5.4..23.....1.5....4......13.5.7..6..1.29......9.1.1.6.......57..6...,542731986618594732379628145783942561291365478465817293834259617126473859957186324,
.2..9...71..8.....4.7..2.......6...86......9..95..4......61..8......5..2.....7561,326491857159876324487352916273569148614738295895124673542613789761985432938247561,
........2....1....2..35.8...3.........8..1267697....8....5.9..8......79.81..2...5,381496572975812436264357819132678954458931267697245381743569128526184793819723645,
...8.....16.....727.4..65.......12..5.......3.3....168.....84.74..72.6....5......,352817946169453872784296531698371254541682793237945168926538417413729685875164329,
3......5....9.1........32....2...4.......5.9..1.49....9.52..36.2.4.....88....6..2,347862159628951734159743286792638415483125697516497823975284361264319578831576942,
....3.4965419....7.....7.5.7...........2...6.39........79..263...5..1.4.4......12,287135496541968327963427851712653984854279163396814275179542638625381749438796512,
5.768.9.3.3.4.1..6.6..7.1.....74.3.......9...95.81..7..........8..56.......1....5,517682943239451786468973152682745391174329568953816274345298617821567439796134825,
