Puzzle,Solution,
.3......8......5...143...9...59.8..6.617....38....6.....9..5.4....4.9.1....8.....,632591478978642531514387692745938126261754983893126754189265347326479815457813269,
......2....57..6...7........3........94..2.83.8.4.5..7.6.8....92..........92.7834,913546278425783691876129345531978462794612583682435917367854129248391756159267834,
..815..6....78...94........7.49..3.5.3......15...1..8.....45..8.......7.....9...3,378159462652784139491236857714968325836572941529413786167345298983621574245897613,
....3.........8...89672.3......65...573...9....8.....4..7..3....5.8..6.942.6...7.,142536798735918462896724351914365287573482916268179534687293145351847629429651873,
...84.9....9..7....41.6.....3419.58.68.3.....9.5.....34............18.....87.945.,273841965869527314541963728734196582682375149915284673497652831356418297128739456,
...7624........7..3.5.....1.....3........421..2.95..7....2............5671.69....,981762435462531798375489621847123569659874213123956874536218947298347156714695382,
..836...24.7.516...6.2..5.7.7..4.835.......1.53..1...6.........243.......85......,958367142427951683361284597172649835896735214534812976719426358243598761685173429,
.......15....7.6.8...16......6...9.........5...78.6.2.15..9.......2.4.9.42.6.5..1,632489715914572638875163249546321987281947356397856124153798462768214593429635871,
...7.....2..5.3..6.8..1.7.51.6...8...7..3..4...28.4...7..3.8....24......6......14,465729138217583496983416725146972853879135642532864971751348269324691587698257314,
.4..596.....7.4......16....1...478.3...89..64..........76..59.8.1.6.....4...381..,743259681691784352258163749162547893537891264984326517376415928819672435425938176,
.82......3.....7....4...............7.6..845...175....5....2.63.67.3...11..8.4..2,682597134315426798974381625859643217736218459421759386548172963267935841193864572,
9....2......187..427.......439.....81.......6.....83..74...3.6.8..7....1..241....,914352687356187924278964135439671258185239746627548319741893562863725491592416873,
8.6.4...5...86..7...73.....3.....1.4...1..7...6...9..........4..9....8.6...416.57,826741395953862471147395682379658124582134769461279538615987243794523816238416957,
5..........8.7.....47..9.25.8.9.1......7...821.4..5....6..5.8.......6.....524....,539462718218573469647819325783921546956734182124685937462157893871396254395248671,
.8..6......1.........9.52.492.8...15.......794.....8..8.7..4...15............715.,284763591591428637736915284923876415618542379475391862867154923152639748349287156,
........9.9.8..2....43.....6........3..4....8...95..23.5.6.7......2...3.7.6..9.4.,271564389593871264864392157689723415325416978147958623452637891918245736736189542,
.............6.59....2..83...5..4..8...8....96.4...2....6.3....437.9..6.5.9.4....,953481726248763591761259834195324678372816459684975213826137945437598162519642387,
15.72......9.3.2.....14.8.3..4.7....5....1.9.8......32.4.......932..7..1...9.3...,153728946489536217267149853394275168526381794871694532645812379932457681718963425,
.....35......5..19..3.1..464.2.76..1.9.1..2...36...4......6......7......26...4..7,671493582824657319953812746482376951795148263136925478349761825517289634268534197,
.....2.........93..3..4....2..1..........63.5....7...2..3....5.7.19.56...596.3.41,918362574462751938537849216295138467174296385386574192623417859741985623859623741,
.748.......9.7.648.................3...7.64...6..2.9..5..9...8.2..68.73......4..5,674859321359172648812463579927541863138796452465328917543917286291685734786234195,
5...1.9...6.5..3.4.7..935.63......6.74....8..61.4....74...5...........8....1....9,523614978961578324874293516359827461742961853618435297486759132197342685235186749,
..45...6.6.........9..3.1829....54.3.5.4....1.3..9.....2..185.....2..8......5....,284571369613982745597634182961825473758463921432197658326718594175249836849356217,
..6.7.9.1.7.....2.....2.4...1......96.7...5..5..91...6...2.8.64...59.8.......6...,246873951973154628185629437412365789697482513538917246759238164364591872821746395,
8.3...12..7.8..5..9.5.2..7....7.......7..9..36...1....3..29..........8..5..63.9.2,863975124271843569945126378439782651127569483658314297316298745792451836584637912,
...1......69....8.1.8......5...8..2....5....641.679...8.57....2.....4.977.......4,374128965269357481158946273536481729987532146412679358845793612623814597791265834,
6.....15......1....8......3..6.2.738.1..5.62.82.........4..3.75567.............4.,642398157375461892981275463456129738713854629829736514194683275567942381238517946,
9...3..8....62......5.7...1..3.6..7....1.75..15.8....65.8..6...672.......3.......,916534782784621953325978461843265179269147538157893246598416327672359814431782695,
1.....7..4.7..9216..5..2........4.9....587.......2......4.98..55.17....4..2......,123846759487359216965172348718634592249587631356921487634298175591763824872415963,
21..58..3.3..2..4.8.....7.........89......1..4..2...5..........9517....4.74...5..,217458693536927841849163725123675489795834162468219357382541976951786234674392518,
.9.647....7621...8..3...........8..2.....9.64.8.......4..7........1.6.....2.8..76,891647235576213948243895617937468152125379864684521793469752381758136429312984576,
.1....6.2....25...8......1...3...896...9.65.........3..2.7.......5.8.96...9.....1,517398642436125789892674315253417896178936524964852137321769458745281963689543271,
...28....5..9.6...8..7..62335.8..9...2.3....7.9...75.89..5.2...........6.....1...,746283195532916784819745623357864912128359467694127538963572841271498356485631279,
......3..16.....28.8.6..1.5.....7..1719.2..8....83.9..6....8..9.......3..3..7.6.2,492185376165793428387642195843957261719426583256831947624318759571269834938574612,
....58..3..6.........7...18......3.94.9....51.53.17......8....4.6.1.4....8.6.3...,147258963896431527532769418618542379479386251253917846921875634365194782784623195,
.4.235..6....7.5.1...49......1...6......54.2..3...2....95.............72...1..9..,148235796923876541567491283251987634786354129439612857695723418814569372372148965,
...8.3.5...........3.15.8.42..37......1.......5724.9...8.9.2...71.......9.4.8.1..,149823657875694312632157894268379541491568723357241968583912476716435289924786135,
.1.9...2..8..4..399...68......3.9...13.6..5...25..1......8.....85......1.62..4...,516973824287145639943268175478359216139627548625481793791836452854792361362514987,
..2.418.......57...5.8..42...5.3......1...9.47...8.3......59...98.42..........27.,372641895418295736659873421845932167231567984796184352123759648987426513564318279,
...1....3.....7..2.7....81..6198.3....261.....93.2...6.3.29.7..........4......68.,628159473315847962974362815561984327742613598893725146436298751189576234257431689,
.42.........9.7.82.......76.........1.857.94.97.1.......4.8....8.........5.62...9,742861395631957482589432176463298751128576943975143628214389567896715234357624819,
3..26...99.......8.8..317.....17..4....8.3...1.............69.7...3..2...724...6.,357268419921754638684931725239175846765843192148692573413526987896317254572489361,
.....3.1.5.4..1.68.3.....4.9.5...6..6.....9.2.......5....1.....14.5.2....2...9...,267483519594721368831695247985217634613854972472936851359178426148562793726349185,
.4.....5.5..........8.6.49...1.9..687.........9.....2..8..12..71.6.4.....57..8.4.,649371852512489376378265491421793568765824913893156724984512637136947285257638149,
...7.....19..56...5..21......4.9.........471....1.......13...5446...2.71.2......6,648739125192456837573218649714893562859624713236175498981367254465982371327541986,
7.85...1..2..6...7..52..6.........691....92...36...17...79.2.........7..6...1...5,768594312421863597395271684852137469174689253936425178517942836289356741643718925,
...5.23...4.81.5....8..6........3.71..2......3..15.....8...1.....4...8...6.27....,791542368643817592528396714859623471412789635376154289287431956134965827965278143,
..47..5..8.25947.6.7..81.2.......6....9..2........98...87.5.............546...2.7,194726583832594716675381429718435692459862371263179845987253164321647958546918237,
.3...9....9.45.2....8.1..9....1.....2.4...71.......3.4.89.25.37..2..3.........5..,735269841691458273428317695863174952254936718917582364189625437542793186376841529,
....8....17......5..65..371..9..8.6.6....3.........8.3.5...41.77.....694..3..9.5.,534781926172396485896542371319458762687213549245967813958624137721835694463179258,
7...6.3..3...57.9.8..9............6.....7.9.5..5..2.716.91.5.3...1.96......7.....,794261358312857496856943127487519263123678945965432871649185732271396584538724619,
..2.5..691....9.4.5.4..21..6..49...34.....5....863...4.....6.5....81............8,872154369163789245594362187621495873439278516758631924387926451945817632216543798,
8.9..5.......9.75.17...36.89..3...1..6.2..3....7.5....3.....169...............823,849765231623198754175423698982347516561289347437651982354872169218936475796514823,
.549....339....6..7.8.....44...8523.8...7.........4........97...6.....25...72....,654912873391847652728563914419685237836271549572394186283459761967138425145726398,
....56.....8.....312....8...4......7...62.....8...7..1.1.4..3.2.7.51...8..63.....,437856129568291743129734856943185267751623984682947531815469372374512698296378415,
...1.587.........3......5.....38......5...4.8...5..6377....4..661...3....4.2.1.5.,964135872521478963387926541476389125235617498198542637752894316619753284843261759,
.64.9.....5...24.62..7...89..8364..7.....8..4.........6.5...7...2.......7.35....8,864195273957832416231746589598364127176258934342971865685413792429687351713529648,
........8.....43.7.1.........3.98..66...2..14.4.7......3........7....98...9.62...,764239158982154367315687429123498576697523814548716293831975642276341985459862731,
..6.........5...3..7.463.8...86..75.....9.......83.1...6.....9...7.4.5...9..514..,356789214489512637271463985918624753743195862625837149564278391137946528892351476,
...69.8..........28....53..........8...9...6...38679517..3...1.......5..9...1.6.3,431692875675483192892175346169524738587931264243867951728356419316249587954718623,
..5...3..6.2........473....9..8..2.....5...........6.8..3...56..7..9..3..8...57.2,795648321632159487814732956967813245248576193351924678123487569576291834489365712,
26....895.5....1...4...1.6...9.........3....9..4..6......8.53......2...1..3.9..4.,261734895358269174947581263739452618612378459584916732196845327475623981823197546,
6...87....9....746....2..3..84.1..2.97.....1.....73..81.......3.26......7.......9,613487952298135746457926831384519627972864315561273498149758263826391574735642189,
..7..5.....5.8.79.....2..3....4...289.6.5...32....3.......9......3672.....2....8.,387945216125386794469127835731469528946258173258713649574891362893672451612534987,
15......393.....12......87..1.5.9...6...7..9....8...2.2.9...7.6..5.8.............,158724963937658412426193875712549638683271594594836127249315786365987241871462359,
.........64..3...9...19..2.3..9...8.8...2..3.974..1.....2.4.3...9...6......7....1,219678453648532719537194628325967184861425937974381562152849376793216845486753291,
.9..7...8..7..6..5.659.....3.46.....9...4.......29.8....8...5....2.6..4.75.42....,493572618217386495865914732324658179986147253571293864648739521132865947759421386,
............92.8.3.....1249.....5..81.28.....98..6.4.2.463..1....1589........4...,729438561514926873638751249463295718152847936987163452846372195371589624295614387,
...7.8.5.2.....1.........8...782.3....1..576.........28.2..7...3.5..987..9.6.....,136798254278564139459312687647821395921435768583976412862157943315249876794683521,
.......1..91....84...9..3..2.9.8...7..5......3...4.8.2..275......8...1.......24.5,523468719691537284874921356219386547485279631367145892142753968758694123936812475,
